TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
com.merqury.phoebe.util.JsfUtil,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,322,0.3,2,16,27,340948,1519678243139,0.5555555555555556,111110110011011100110110000000011111110000011,0.5517241379310345,11111111111111110000000000000,1.0,11111111,0,0,8,1,0.5333333333333333,111101111111111100000000100000,0.3333333333333333,000111000,1.0,1111111111,0.4,1001000110,0.5517241379310345,11111111111111110000000000000
